8.1802
8.1802
8.2425
8.4457
8.5862
8.8245
8.7375
11.83
10.41
10.57
10.639
10.665
12.799
18.11
17.95
18.423
21.666
25.75
25.461
24.077
21.948
22.207
23.375
23.232
22.211
20.698
18.397
16.103
15.814
14.399
15.803
16.503
16.868
19.748
20.782
19.038
16.789
17.31
17.621
18.145
18.539
18.684
18.737
18.566
18.206
17.815
17.284
16.722
16.137
15.516
14.928
14.297
13.711
13.075
12.488
11.857
11.258
10.641
10.037
9.4513
8.871
8.6067
8.3803
8.3097
8.7766
9.0911
9.2693
9.3324
9.2941
9.1656
8.9662
8.7182
8.4415
8.15
7.9735
7.8279
7.6212
7.3628
7.0622
6.7309
6.414
6.3024
6.1885
6.068
5.9395
5.8077
5.6718
5.5269
5.3892
5.2434
5.0954
4.9546
4.8101
4.6634
4.5252
4.3885
4.2518
4.1157
3.9867
3.8617
3.7379
3.6156
3.4951
3.3813
3.2704
3.161
3.053
2.9464
2.8428
2.7436
2.6454
2.5683
2.5475
2.5282
2.5086
2.4887
2.4685
2.4484
2.4299
2.4109
2.3913
2.3711
2.3502
2.3286
2.3084
2.2878
2.2665
2.2444
2.2216
2.1981
2.1739
2.1502
2.1267
2.1025
2.0776
2.0522
2.0261
1.9995
1.9724
1.9453
1.9189
1.8921
1.8649
1.8373
1.8094
1.7812
1.7528
1.7241
1.6953
1.6666
1.6388
1.6109
1.5828
1.5548
1.5267
1.4987
1.4707
1.4428
1.4151
1.3874
1.3599
1.3326
1.3055
1.2786
1.2525
1.2267
1.2011
1.1758
1.1508
1.126
1.1016
1.0774
1.0535
1.03
1.0068
0.9839
0.96137
0.93918
0.91733
0.89585
0.87635
0.86928
0.87248
0.87449
0.87536
0.8758
0.87528
0.87373
0.87159
0.86888
0.86527
0.86104
0.85645
0.85108
0.8452
0.83904
0.8322
0.825
0.81753
0.80948
0.80111
0.80296
0.8106
0.8167
0.82119
0.82399
0.82504
0.82473
0.82277
0.81921
0.81431
0.80832
0.80128
0.79326
0.78437
0.77479
0.76455
0.75364
0.74203
0.7298
0.71708
0.70412
0.69151
0.67935
0.66728
0.65515
0.64273
0.63364
0.62923
0.62403
0.61797
0.61141
0.60429
0.59645
0.58805
0.5794
0.57017
0.56042
0.55039
0.54014
0.52949
0.51848
0.5073
0.49606
0.48458
0.4729
0.46522
0.46058
0.45598
0.45144
0.44693
0.44248
0.43806
0.43369
0.42937
0.42509
0.42086
0.41666
0.41252
0.40841
0.40435
0.40033
0.39635
0.39241
0.38852
0.38467
0.38086
0.37708
0.37335
0.36966
0.36601
0.3624
0.35883
0.35529
0.3518
0.34834
0.34492
0.34154
0.33819
0.33488
0.33161
0.32837
0.32517
0.322
0.31888
0.3158
0.31276
0.30975
0.30678
0.30383
0.30092
0.29804
0.29519
0.29237
0.28959
0.28683
0.2841
0.28141
0.27874
0.2761
0.27349
0.27091
0.26836
0.26584
0.26334
0.26087
0.25843
0.25601
0.25363
0.25126
0.24893
0.24661
0.24433
0.24207
0.23983
